honoring	8
achievements	27
directing	34
Charity	14
charity	51
sponsors	13
autism	6
Too	16
Stars	37
Mercy	11
global	65
hunger	11
symptom	3
supports	26
Mothers	27
Make	9
benefits	17
Leukemia	3
troupe	9
piano	161
Orthodox	18
Penelope	17
Athena	3
apartment	32
Side	18
scar	6
chin	11
cheek	9
unexplained	3
Vanity	6
Maureen	8
semester	9
stranger	13
WASP	47
constellation	9
planet	109
orbit	61
massive	89
cooler	26
rich	75
SuperWASP	5
planets	34
manual	20
measurements	45
radial	15
discovery	78
transiting	6
scientists	54
Jupiters	3
orbits	21
assumption	12
orbital	26
constrained	11
Observations	11
decrease	31
brightness	11
los	5
Canary	7
photometric	3
accurate	43
curve	24
yielded	11
investigated	26
spectrograph	3
spectra	9
Analysis	19
detected	42
blended	6
spectroscopic	4
binary	23
orbiting	10
indeed	46
Chile	20
exploring	16
validity	19
Monthly	10
radius	31
temperature	117
relation	53
measured	56
metallicity	9
Fe	29
outermost	5
magnitude	54
naked	31
Planetary	3
AU	14
mean	78
inclination	11
Elephanta	17
Caves	5
caves	53
sculpted	16
Gharapuri	6
Harbour	8
Maharashtra	6
arm	42
Arabian	16
Hindu	81
Buddhist	28
sculptures	47
Shaiva	11
sect	16
Shiva	149
builders	12
hewn	7
basalt	7
traces	25
cave	47
Cave	19
neglect	8
UNESCO	29
Heritage	44
Site	32
Archaeological	38
ASI	3
Geography	21
Apollo	13
Bunder	5
Marathi	4
pier	6
embarkation	4
goods	41
sq	44
village	246
ferry	13
Gateway	4
nearest	29
Monday	11
ravine	7
cuts	27
hill	65
rises	25
stretches	18
Stupa	4
clusters	26
Rice	13
fields	79
valley	69
fore	11
sand	58
mud	13
mangrove	4
bushes	4
Landing	17
hamlets	6
Raj	10
stupa	3
cisterns	6
unfinished	15
kilometre	10
shoreline	11
inscriptions	52
heroes	40
epic	35
Mahabharata	7
devotee	4
attribution	5
excavations	52
unearthed	5
traced	17
Konkan	7
Chalukyas	5
emperor	84
Puri	8
Mauryas	6
attribute	19
refute	3
kingdom	48
superhuman	4
excavation	56
skilled	15
Kalachuris	4
feudal	11
creators	12
Rashtrakutas	3
claimants	6
resembles	22
Kailash	9
Trimurti	10
showing	74
akin	11
Brahma	10
Vishnu	27
insignia	6
Nataraja	4
Ardhanarishvara	3
Chalukyan	3
dynasty	61
Gujarat	3
Sultanate	7
denotes	5
settlement	114
honour	47
mound	22
sits	15
zoo	16
abandonment	14
considerable	78
blame	24
cite	10
logging	8
dripping	4
damaging	26
Portugal	59
islands	89
dowry	4
cultural	137
masterpiece	9
creative	48
genius	15
Overview	3
architectural	45
numbered	41
hillside	5
chamber	42
lateral	17
chambers	17
subsidiary	19
abode	4
carvings	10
monument	65
incomplete	29
Main	29
aisle	21
divide	8
beams	10
columns	48
capitals	19
axis	20
steep	33
Gupta	5
Yogishvara	4
Dance	37
cell	161
Smaller	8
Gangadhara	3
Ganges	35
matted	6
locks	13
legend	46
Parvati	60
slaying	3
Andhaka	4
Mount	126
Ravana	13
shaking	8
blends	5
guardians	4
custom	30
clouds	26
hairstyles	7
lifting	10
carving	18
portico	17
crown	48
thread	15
dressing	24
gown	6
covering	63
knee	32
dressed	34
finery	3
attendant	15
holding	87
Kartikeya	4
attendants	11
skeleton	26
Bhringi	3
tall	70
ascetics	3
fat	20
Garuda	8
monkeys	10
scenic	10
mountain	115
amidst	13
heavenly	3
showering	3
gambling	20
cheats	3
dice	3
carved	59
eyed	11
wears	21
headgear	5
crescent	14
resting	14
keepers	12
Ganesha	7
unscathed	3
discernible	5
Around	77
Numerous	16
riding	43
recess	3
relates	19
annoyed	9
obstruction	4
Upset	3
vigorously	12
scared	8
Enraged	3
arrogance	3
stamped	9
sang	43
praises	8
ardent	4
restoring	9
blessed	3
Described	16
sensuous	4
lips	6
vitality	4
closest	55
joy	15
displaying	17
terrifying	6
Bhairava	29
flames	9
Destroyer	25
principles	28
harmony	17
meditation	6
logo	18
Tourism	15
descends	9
heaven	19
rivers	52
ornaments	9
serpent	6
hood	5
shoulder	49
semblance	4
hugging	4
snake	25
tortoise	6
bundle	8
ornamented	3
waist	10
jewellery	14
draped	5
touching	21
carries	45
Indra	7
mystic	4
defaced	4
kneeling	14
inferred	12
folded	21
curled	4
ornamentation	9
armlets	4
bracelets	3
ear	19
jewelled	3
rings	22
fingers	22
rests	11
Nandi	8
bejewelled	3
mirror	16
conjectured	5
robe	10
Wedding	11
engraved	4
ruined	22
skull	49
forehead	10
facial	16
discerned	5
brow	5
swollen	6
legs	75
vandalism	3
spear	14
coiled	5
bowl	53
collect	32
blood	131
slain	3
dwarfs	17
bottle	12
curved	38
variously	14
niche	12
Kalyanasundara	13
icon	15
ordained	5
bride	13
substantially	25
leg	145
shining	5
garments	9
adorned	15
depressions	16
coy	6
holy	12
alliance	29
officiating	6
priest	47
witness	30
Mena	4
moon	53
Chandra	3
wig	4
pot	8
nectar	12
Just	69
galaxy	16
bearded	7
sages	4
nymphs	10
Buddha	12
dilapidated	4
posture	15
legged	4
lotus	6
frill	7
shoulders	15
penance	3
Sati	4
plantain	3
leaf	15
Surya	3
saint	33
rosary	8
thighs	4
faceless	3
container	12
sage	5
swan	3
pose	29
breast	22
touches	5
elbow	16
wrists	3
bent	19
thigh	4
ribbon	10
figurine	3
airborne	15
gate	23
Linga	8
union	51
symbolise	6
Six	113
protruding	9
teeth	74
bead	3
necklace	11
twisted	8
globe	16
courtyard	15
pedestal	4
winged	13
threshold	7
path	93
gigantic	3
trident	3
sunken	10
Water	71
cistern	6
Entering	6
enshrined	4
flanks	21
poised	5
bell	46
jewel	4
looped	4
discus	12
cornered	3
altar	51
boy	61
alligators	9
frieze	7
worse	26
cavern	4
Above	21
pond	6
Across	19
pilasters	3
porch	12
exquisitely	3
wrought	13
idols	4
Passing	9
flaw	5
Towards	18
artificial	57
boulders	3
spur	37
threats	36
developmental	5
harbour	42
preparedness	4
address	53
earthquake	86
cyclones	33
terrorist	27
tourism	24
tourist	45
heritage	33
ensured	23
enacted	18
Monuments	15
Remains	3
Rules	12
Protected	3
Monument	27
prohibits	5
mining	29
quarrying	3
blasting	5
declaring	32
protecting	19
Greater	29
Bombay	6
Circle	8
measures	66
undertaken	39
structures	123
consolidation	12
parapet	4
visitor	25
toilet	10
pathways	11
jetty	8
Overall	51
Day	217
attracts	6
document	32
Based	31
assessments	3
programs	101
monitoring	21
tourists	31
rocks	37
structural	48
jointly	19
presents	37
comprehensive	30
Devin	34
founder	56
guitarist	29
Strapping	32
Young	138
Lad	30
Vai	10
Sex	10
Religion	12
discouraged	9
vented	4
Heavy	27
Really	5
Thing	27
pseudonym	22
ambient	11
varying	22
lineup	14
musicians	65
Band	74
toured	50
disbanded	33
hiatus	27
moniker	8
Spector	16
Frank	139
Zappa	3
versatile	7
ranges	54
screaming	10
opera	103
esque	5
songwriting	24
rooted	11
Westminster	46
banjo	3
teenager	18
befriended	11
Beav	3
Waddell	3
Grey	22
Skies	4
Thought	4
bassist	16
Byron	23
Stroud	7
Noisescapes	4
copies	159
Promise	3
Impressed	5
gig	7
Wildhearts	3
Infinity	7
EP	30
Metallica	23
Newsted	7
Hunting	12
Exodus	12
absolutely	22
explains	53
tape	34
vs	44
compilation	39
accomplished	31
somebody	20
appalling	6
gigs	3
rejection	17
sing	61
phone	42
Roadrunner	3
demos	10
rescinded	3
recordings	52
Century	19
Media	58
Millennium	34
Hard	24
Wired	7
Line	97
Assembly	126
avoided	34
fresh	66
entitled	61
Written	25
parody	45
punk	14
mainstream	39
prolific	24
drummer	24
Gene	17
Hoglan	4
bandmates	6
groundbreaking	5
Revolver	4
considers	63
Ocean	126
Machine	35
Biomech	6
mental	42
pink	27
meat	26
pushing	37
noises	6
checked	14
bipolar	3
extremes	9
discharged	8
parent	30
confusion	34
varied	40
arrangement	69
Physicist	4
Terria	3
begun	97
Lars	9
learned	91
dissatisfied	6
Feeling	12
ostracized	3
bunch	8
honest	19
driving	66
homeland	9
stream	33
Craig	19
McFarland	10
Jamie	30
Meyer	14
Synchestra	3
lasted	93
reunited	19
credits	42
soundtrack	133
Musically	9
Passage	11
lukewarm	8
inferior	22
charting	26
Top	70
Heatseekers	7
par	10
Accelerated	3
Evolution	9
trick	49
simultaneously	50
Alien	15
medication	9
prescribed	12
treat	27
plateau	22
explore	37
exploration	37
crazy	16
impenetrable	4
contributed	104
Steel	17
thereafter	54
pleasant	8
showcased	6
polka	5
Ziltoid	10
Omniscient	3
releasing	33
tongue	22
eponymous	8
alien	60
programmed	5
software	23
machine	171
samples	29
Meshuggah	3
burnt	18
travelling	31
wished	31
stress	22
interviews	31
lent	12
Adult	26
cartoon	11
Metalocalypse	3
Musician	5
cameos	8
resemblance	16
similarity	16
wouldn	21
removing	26
drinking	38
smoking	18
disconcerting	5
drugs	30
clarifying	4
sobriety	3
quiet	23
contrasts	12
Aimee	4
Casualties	12
Cool	13
Addicted	9
Anneke	3
Giersbergen	3
recruited	30
Buried	4
Summit	4
headlining	9
Assault	13
Czech	17
mates	16
Deconstruction	3
Ghost	49
Us	18
Thread	3
Islington	3
Evening	23
Epicloud	3
peaking	49
Finland	26
Circus	13
Blu	35
Bent	3
creepy	7
apocalyptic	6
rig	7
Icelandic	6
Working	22
vying	4
Morgan	42
haunted	10
Cash	13
highlighting	14
satisfying	9
want	141
containing	122
leftover	4
unreleased	15
confirmed	114
funding	87
upcoming	15
footage	68
Z	60
heaviest	21
Radio	87
humour	14
announcement	40
Sky	33
Dark	55
Matters	5
finishing	82
nightmare	4
schedules	7
hardship	4
subsided	5
satisfied	21
indefinitely	6
intends	11
recharge	4
chapter	82
poppy	3
contrived	5
undertones	3
Twitter	13
Tracy	49
Turner	103
girlfriend	14
Liam	28
Musical	26
genres	31
arena	20
orchestrated	8
expansive	5
identifies	26
proclaimed	23
layered	10
adventure	57
chaotic	4
Tools	3
Logic	6
comparisons	16
mastering	8
remixed	25
Burns	71
Signals	3
tuned	10
chords	14
sweep	22
arpeggios	3
tapping	4
techniques	58
solos	4
Vocals	5
growling	5
falsetto	10
octaves	6
Influences	6
musicals	7
Cop	4
Shoot	8
Factory	7
admiration	13
Horn	14
Ravi	4
Shankar	6
Burning	7
Down	67
Beach	74
orchestral	22
composers	23
Williams	102
Igor	3
Stravinsky	3
Discography	8
Zagreb	38
Synagogue	6
Jewish	196
Slavonia	5
fascist	14
Axis	14
Independent	75
Revival	14
synagogue	40
Praška	8
esteemed	4
disagreements	10
reconstruction	62
Emperor	65
Jews	51
permanently	35
eighteenth	19
rabbi	5
cemetery	36
parcel	10
corner	43
Maria	63
Valeria	3
Ban	6
Square	70
Franjo	9
Klein	6
modeled	18
Ludwig	13
Förster	4
prototype	24
arch	25
oriental	4
motifs	21
facade	22
projection	8
symmetrical	22
naves	6
staircases	3
nave	42
narrower	16
consecrated	12
aroused	8
organ	54
Largely	3
immigration	37
Bohemia	4
Moravia	20
accommodate	34
seats	42
heating	10
Demolition	3
collapse	47
invasion	109
Ustaša	3
systematic	8
Nazi	44
Racial	5
confiscated	14
subjected	29
arrests	7
camps	81
mayor	36
Ivan	19
Werner	3
decree	18
demolition	21
ostensibly	8
proceeding	11
photographed	9
propaganda	37
photographs	41
antisemitic	10
Dubrovnik	6
Sarajevo	79
Vukovar	3
solution	42
fragment	16
Decline	5
Mira	4
Wolf	28
Torah	4
scrolls	3
saved	60
Leonardo	27
Grivičić	3
entrepreneur	4
industrialist	3
Mile	26
Ante	4
Pavelić	3
Reich	8
trustworthy	3
secretly	21
relayed	6
cantor	3
archbishop	34
whoever	9
harms	4
punished	9
basin	80
tables	16
Ivo	4
Kraus	9
rubble	24
Community	37
Reconstruction	10
Holocaust	37
opted	24
emigration	10
Israel	136
tenth	43
communist	32
estate	68
hostility	9
vacant	15
makeshift	7
volleyball	4
prefabricated	3
department	71
dismantled	12
Branko	3
Boris	13
accord	6
municipal	49
Independence	51
Tuđman	6
funded	36
invigorated	3
investment	37
revised	47
rift	5
splinter	8
Bet	8
Goldstein	6
participation	30
Further	69
feasible	11
Opinions	7
Coastal	14
hurricane	338
upwards	8
rainfall	129
Lesser	18
Antilles	22
disturbance	39
drift	8
northward	53
landfall	111
Category	54
Saffir	12
Simpson	58
dissipating	32
Nova	18
Scotia	14
markedly	9
Carolinas	6
sugar	28
rice	24
lumber	32
industries	39
considerably	28
endured	12
wrecked	9
barrier	34
Rose	42
offshore	36
Inlet	9
Jersey	79
USD	58
entirety	30
Weather	34
currents	13
easterly	11
impacts	16
gusts	32
curving	7
southwestward	10
stationary	7
Norfolk	13
departing	4
Impact	15
drifting	14
Jérôme	3
Impétueux	8
washed	15
uprooted	6
harbor	25
lighthouse	14
flanking	9
Georgetown	9
proper	59
Antigua	10
surge	33
gable	7
houses	147
obliterated	4
slaves	28
drowning	6
plantations	15
Bald	24
Revenue	6
foremast	3
ashore	42
Bern	4
stranded	13
sailors	30
Core	7
fish	71
Moderate	3
arrival	95
toppled	4
chimneys	3
fences	4
alterations	12
Chesapeake	10
Willoughby	11
wave	123
afloat	3
preventing	28
survivors	64
ferried	5
Swift	13
Newfoundland	28
Belleville	3
peach	5
Cod	8
rain	75
meanwhile	18
torrential	14
barrel	15
estimating	6
devastated	18
modest	14
precipitation	27
Forward	6
FITs	27
gather	25
disrupt	17
activists	18
deter	5
cameras	30
audio	38
recorders	4
conduct	47
overt	12
surveillance	18
Appeal	9
justify	13
Crimint	3
database	15
FIT	6
protests	72
Journalists	6
stop	118
photographing	6
Fitwatch	6
obstruct	5
Climate	14
Camp	38
Unit	28
Home	132
Office	84
policing	9
Branch	59
Metropolitan	27
targeted	30
hunt	25
protesters	31
fluorescent	7
Civilian	15
photographers	4
routine	19
deterrent	3
neighbourhoods	4
Operation	111
Leopard	3
youths	9
Essex	24
exactly	43
intensive	15
persistent	19
senses	7
associates	15
Linda	11
activist	18
tactics	52
lawful	6
dissent	8
echoed	20
disrupting	7
unrelated	9
suspected	28
demonstrations	14
photographer	7
avoiding	21
tax	39
Broadhurst	3
parliamentary	41
distinguishable	5
expect	19
Legal	11
judicial	19
clarify	5
criminal	57
offence	7
Reed	20
organising	9
exhibitions	10
harassed	8
privacy	16
Collins	19
chilling	4
protesting	7
banned	52
summit	26
Denis	15
Connor	19
raises	8
advised	37
legality	6
Information	27
processing	34
stored	22
catalogue	9
Data	40
Protection	20
Academic	9
Economics	4
Mass	24
gatherings	8
organisation	47
passively	3
opposing	38
restrained	5
handcuffs	3
bound	64
restraint	8
custody	18
lodged	10
complaint	20
incident	81
journalist	60
anybody	7
politically	20
monitored	14
logged	7
convicted	19
Borders	7
Inner	5
convictions	6
violated	15
hosts	31
Crime	11
cutting	38
wearing	71
Emily	20
Apple	11
web	17
server	3
NUJ	4
harassment	9
Marc	24
hospitalised	3
documenting	6
statement	79
accreditation	3
Freedom	30
Card	9
BBC	116
freed	17
prisoners	42
screens	35
Footage	4
uploaded	3
YouTube	44
catch	39
breaching	3
suspects	9
associate	28
suspicious	5
Walsh	6
implications	12
Article	8
Convention	23
Rights	15
proportionate	3
reasonable	20
uncertain	33
anticipate	3
Trinsey	10
v	62
Appeals	12
Circuit	14
Fourteenth	6
Seventeenth	12
Amendments	5
Constitution	22
Heinz	11
Amendment	10
legislatures	4
Pennsylvanian	6
statute	24
executing	12
primaries	12
Democrats	20
Republicans	10
internally	9
candidates	39
declare	16
unconstitutional	9
amendments	8
delegated	10
deciding	28
necessitated	11
scrutiny	10
Academics	3
Valenti	3
Rockefeller	35
chartered	7
permit	16
Casey	18
writ	6
appointing	7
Harris	29
Wofford	3
electorate	6
challenged	28
allegedly	16
filed	30
constitution	51
vacancies	3
compelling	10
electoral	14
Judgment	4
oral	29
dismiss	11
legislative	22
processes	20
implied	17
infringement	4
Democratic	53
politicians	35
intervening	4
expedite	3
unanimous	10
Greenberg	3
Seitz	3
restriction	6
discretion	12
violate	8
certiorari	3
moot	3
Law	58
explicit	16
precedent	11
constitutional	19
mandatory	9
Combined	21
Kevin	56
analogous	8
judiciary	6
Jordan	293
Jeffrey	24
initials	9
MJ	5
basketball	68
businessman	20
Hornets	9
Basketball	18
NBA	103
Bulls	56
Wizards	17
acclamation	3
marketed	21
athletes	93
popularizing	3
Tar	4
crowds	32
leaping	9
slam	10
throw	75
dunk	4
contests	19
nicknames	3
defensive	121
achievement	30
securing	27
peat	13
accolades	10
accomplishments	23
MVP	31
designations	14
Defensive	19
steals	17
Finals	50
athlete	34
ESPN	13
Babe	10
Ruth	25
induction	22
Olympic	135
Dream	40
FIBA	19
endorsements	6
fueled	8
Nike	16
Space	57
Bobcats	8
buying	16
franchises	8
billionaire	4
Brooklyn	17
Peoples	4
Sr	5
supervisor	15
younger	79
Signal	3
Airborne	22
Laney	3
athletic	20
varsity	10
sophomore	17
taller	8
Harvest	3
junior	46
averaged	28
McDonald	12
averaging	24
rebounds	9
Duke	76
Syracuse	5
geography	20
ACC	10
Freshman	3
ppg	14
jump	84
Patrick	66
Ewing	4
rpg	6
Wooden	5
Olajuwon	3
Houston	51
Rockets	3
Bowie	11
Portland	21
Trail	34
Blazers	5
why	88
drafted	28
sooner	4
contended	6
Drexler	3
laden	6
Professional	15
arenas	10
Illustrated	12
Controversy	9
Isiah	3
controversy	76
unaffected	6
Milwaukee	6
recovered	69
Celtics	5
unbroken	4
Wilt	3
Chamberlain	8
blocks	67
Magic	45
swept	27
Pistons	7
roadblock	4
Cavaliers	7
Bad	27
Boys	42
apg	6
defeating	64
Knicks	9
highlight	36
Shot	9
utilizing	9
guarding	6
teaming	5
touched	17
Scottie	4
Pippen	4
Horace	7
beating	42
awaited	7
locker	6
compiling	4
Perkins	7
block	59
switching	17
averages	14
cried	5
trophy	16
establishing	58
topping	13
recreate	7
Bird	28
rivalry	23
similarities	35
hype	9
pointer	3
Barkley	3
Suns	3
triumph	17
capped	18
attained	54
tiring	4
celebrity	24
golf	20
talked	19
Bradley	12
CBS	58
Minutes	9
Yeah	12
ve	109
gotten	7
walk	44
envelope	26
jeopardize	3
livelihood	6
yeah	5
murdered	23
teenagers	8
cellular	25
sentenced	21
stick	24
signature	24
basket	22
exhaustion	13
Olympics	75
solidified	6
shock	21
waves	35
pages	45
Sox	37
Sarasota	4
Florida	283
dream	33
Baseball	41
Birmingham	39
Barons	8
Double	9
batting	31
batted	5
stolen	19
strikeouts	28
balls	40
Fall	28
Spirit	21
achieved	144
quit	26
jersey	6
familiar	30
Indiana	18
Indianapolis	6
Nielsen	52
rating	105
Madison	51
Orlando	32
Nick	55
explode	11
fined	7
impromptu	8
shoes	23
motivated	18
aggressively	14
rebound	4
Rodman	13
dominated	93
surpassed	19
Warriors	13
Miami	165
Heat	5
Seattle	43
reacted	13
emotionally	12
crying	6
beaten	37
Malone	14
Utah	41
Jazz	16
clutch	11
stomach	15
virus	20
compiled	24
rematch	6
Delta	19
trailing	12
timeout	9
resumed	53
inbound	3
defenders	51
guarded	9
steal	11
paused	4
defender	33
foul	20
climactic	5
Afterwards	11
Stockton	6
scorers	3
MVPs	4
LeBron	3
Duncan	19
apiece	5
pending	9
departures	5
induced	15
responsibilities	15
matters	38
purge	5
Rod	9
Strickland	3
Kwame	3
Inspired	8
Doug	16
foreshadowing	3
donate	5
salary	35
plagued	18
cartilage	4
fewest	12
Kareem	4
Abdul	5
Jabbar	3
Kobe	6
Bryant	13
tally	7
stint	10
MCI	3
unsatisfied	3
openly	18
intensity	128
tributes	3
Vince	6
crowd	93
chanting	9
encouragement	11
Hughes	38
intentionally	16
fouled	4
Snow	70
throws	27
bounded	11
Bobby	30
medal	38
studded	8
amateurs	9
professionals	16
tenure	42
aforementioned	9
technically	15
Abe	8
betrayed	9
Brand	8
motorcycle	9
premier	9
Juanita	7
pledged	19
Franciscan	13
Louisiana	47
stake	17
shareholder	7
Managing	4
Member	19
marketing	38
campaigns	30
bid	106
talks	36
ownership	41
contenders	7
Holdings	5
Governors	7
unanimously	13
hardline	6
dispute	48
profit	42
sellout	5
incompetence	5
Morrison	85
shortened	15
frustrating	8
papers	22
reclaimed	9
competitiveness	6
ethic	7
tough	23
studying	36
offense	81
relied	28
instinct	7
improvisation	5
Noted	5
Thompson	30
Davis	52
anywhere	22
drawing	75
progressed	35
fade	9
willingness	12
stellar	44
shooter	19
honored	12
seasonal	22
eyesight	4
broadcaster	5
scores	29
clearly	55
prolonged	17
disguised	16
fixture	15
voting	20
Greatest	32
Players	36
contemporaries	24
Muhammad	17
Sport	20
contest	41
Wade	5
commentators	30
Penny	6
inadvertently	7
decreasing	21
lamented	11
publicized	11
fleeting	4
careers	26
signify	5
explain	47
admired	19
inducted	33
attendance	29
Oakley	10
Kerr	8
coaches	19
cry	6
Crying	3
Internet	42
Marcus	24
divorce	35
reconciled	5
dissolution	26
mutually	10
Illinois	134
mansion	22
Loyola	5
collegiate	8
rejoined	16
Whitney	7
owe	6
lover	40
Knafel	4
breach	15
silent	24
file	6
paternity	3
longtime	18
Eve	35
Bethesda	3
Episcopal	7
sale	57
Ysabel	3
stripe	9
identification	23
spokesman	15
brands	4
Coca	3
Cola	3
Ball	21
Franks	5
wishing	13
shoe	6
Spike	8
Mars	42
Blackmon	4
gotta	5
robbed	5
spun	9
impressive	31
brand	37
Marquette	3
Bowl	123
Bunny	5
yearly	11
forty	51
ticket	17
gates	53
contracts	29
client	11
firms	16
endorsement	13
wise	14
Person	5
occupying	13
Soviet	142
Poland	68
theft	17
Poles	17
Niall	6
looted	9
murdering	7
underground	105
Underground	21
treasures	5
salvage	9
wealthy	42
survival	34
Nazis	13
Soviets	29
concerts	64
theater	53
partitioned	6
degrees	54
Prussian	13
Russian	101
empires	12
boundary	53
contentious	5
invaded	32
initiating	6
pursuant	5
Pact	3
overrun	10
subordinate	22
annexed	16
territorial	38
gains	27
Destruction	3
Policy	7
guidelines	12
Immediately	14
Ost	3
Berlin	42
Concerning	5
Territories	5
Slavic	3
enslaved	3
eradicated	4
territories	70
formulated	6
Hans	32
Propaganda	12
Goebbels	4
worthy	15
cultured	4
cinemas	7
addressed	32
vocational	7
intellectuals	12
Education	60
für	3
und	22
decrees	5
erotic	7
pornographic	8
popularized	10
specialists	10
neutral	29
cooperation	35
strictly	22
compulsory	13
registration	8
censored	8
withdrawn	42
cleared	56
colonists	25
relaxed	21
defeats	20
Germans	68
lenient	5
weaken	22
Resistance	5
indoctrination	3
Chopin	25
eased	4
encourage	23
conflicts	43
tension	26
Tadeusz	14
committing	10
mob	10
divisive	4
relative	68
Ukrainian	13
Erich	7
Koch	5
Pole	24
meets	71
looting	10
SS	43
mundane	4
Notable	28
plundered	4
Altar	11
Vinci	4
painters	13
manuscripts	40
zoos	7
libraries	12
Nur	8
Deutsche	5
Twenty	29
estimate	32
educational	31
reopen	12
professors	17
teachers	39
lawyers	18
intelligentsia	7
transported	37
infamous	9
massacre	16
Lwów	5
dentists	3
clergy	24
reasoning	25
articulated	9
Christianity	40
emphasis	46
forbidden	15
passages	35
figured	5
educated	25
elementary	20
memorandum	3
teach	37
arithmetic	9
doctrine	43
obey	10
reading	70
desirable	10
intellectual	37
dire	5
constituted	18
Germanization	3
orientation	12
summarily	4
schoolchildren	3
unpaid	10
farms	26
Ukraine	17
Lithuanian	25
prewar	4
Pupils	6
Moreover	12
Kraków	10
Every	35
pupils	63
lasts	20
competence	3
Primary	11
Classes	4
savings	6
sponsor	18
curriculum	13
textbooks	4
aims	17
convincing	12
submissive	4
respectful	4
inspections	4
belongings	7
transporting	18
workers	132
proscribed	3
decimated	5
censors	4
Sejm	8
Estate	8
Collection	40
Warsaw	25
wartime	20
symbols	29
tearing	4
banning	7
Persons	3
insulted	5
prevailed	14
plaques	5
Mickiewicz	3
Dozens	3
scholarly	17
publishing	46
dictionaries	3
patriotism	3
overtones	6
index	11
authors	88
Juliusz	4
Stanisław	9
Bolesław	3
Stefan	15
Władysław	13
Leopold	7
Eliza	10
Mere	3
illegal	46
punishable	4
imprisonment	25
license	15
emptied	11
radios	7
creations	9
thorough	8
disseminated	4
programming	47
edited	39
profits	8
slogan	9
w	6
pigs	4
Indeed	26
Hence	14
boycotted	5
Ironically	10
ghettos	6
distract	8
Orchestra	19
Symphony	25
boycott	5
propagandist	4
operas	42
Visual	23
phases	23
pro	42
attitudes	17
Hitler	15
Stalin	14
academics	14
posing	7
deported	3
Siberia	20
Others	29
massacres	5
introducing	22
confiscate	3
persecuted	3
terror	9
refugees	20
smugglers	5
congregations	14
nobility	13
merchants	16
hotel	77
trace	18
directors	48
Communist	54
paramount	6
studies	160
dissolved	17
Piotr	3
Foot	10
Dear	4
marginally	6
harsh	22
censorship	13
recruit	15
cooperate	11
portrayed	82
vilified	3
clashed	9
reversed	31
Jerzy	14
Żeleński	3
Kazimierz	8
Leon	16
Zuzanna	3
Ginczanka	3
Halina	3
Karol	5
Adolf	13
Rudnicki	3
Włodzimierz	3
Stern	8
Wanda	3
Aleksander	9
Bruno	7
Wat	5
sympathetic	25
communism	4
exiled	5
Kazakhstan	4
Culture	26
Labor	17
Social	35
Effects	12
Antoni	5
patrons	16
Winston	22
Churchill	21
likewise	28
Zbigniew	3
Teaching	4
TON	4
subordinated	3
venues	49
comparison	48
enrollment	12
districts	39
Compared	12
Students	18
masters	24
doctoral	14
arts	78
philosopher	15
linguist	8
attitude	40
lacked	37
colleges	17
priority	18
unauthorized	4
defiance	5
mortal	19
disposed	10
hindered	13
sentence	98
Print	4
Armia	5
Krajowa	5
Delegation	4
intercepted	16
transmissions	11
politics	81
economics	20
i	24
leaflets	4
imaginary	4
morale	20
patriotic	11
posters	15
fake	11
evacuate	25
cats	30
Publishing	24
publisher	57
presses	7
Uprising	22
editorial	16
Na	7
manning	11
professions	4
publish	22
initiatives	9
aiding	7
Novels	9
anthologies	7
Literary	24
Kamil	10
Borowski	3
Zofia	3
Konstanty	5
Andrzej	7
Marian	7
Jaworski	4
Schulz	4
virtual	16
Auschwitz	3
jobs	49
Henryk	5
Arnold	20
orchestras	3
Eugenia	3
restaurants	30
daring	9
ballads	11
Patriotic	3
staged	30
Alexandre	4
practiced	7
galleries	12
forging	3
caricatures	4
plastered	5
graffiti	6
puppets	23
auditions	7
loudspeaker	6
stamps	5
vibrant	10
Poetry	21
weaponry	7
poets	38
Braun	8
Fighter	15
Melchior	3
Monte	12
Cassino	7
cabaret	4
Anders	6
na	11
Alfred	51
Schultz	4
Knapp	5
Influence	12
strengthened	53
Norman	73
Davies	30
attachment	12
knit	6
renowned	20
ratio	31
interwar	3
migrations	4
minorities	21
stamp	7
Generation	28
adolescence	8
ensuing	26
Hanna	5
Ashes	5
Men	60
Dog	35
Stakes	32
Educational	5
Events	12
ubiquitous	5
print	47
solemnly	3
Arihant	9
Sanskrit	44
Killer	9
ballistic	6
missile	17
Technology	33
Vessel	10
ATV	9
INS	6
Security	29
Pakistani	8
Nixon	182
carrier	26
Task	21
Enterprise	64
Bengal	9
missiles	11
trail	34
Prime	74
Indira	9
Gandhi	24
Naval	50
feasibility	5
indigenous	37
propulsion	9
construct	37
tests	60
Range	15
pledge	11
draught	10
displacement	21
blade	9
MW	8
hp	6
reactor	31
submerged	21
launch	75
warhead	3
Russia	56
leased	18
enriched	8
uranium	12
Atomic	7
metre	49
shielding	6
tank	56
auxiliary	8
Successful	4
Facilities	4
loading	23
cores	8
reactors	14
berthed	6
Larsen	3
shipbuilding	6
Tata	12
turbines	29
Industries	8
flooding	135
ballast	4
dives	3
depths	12
unclear	42
pressurized	3
Timeline	3
Markgraf	63
König	9
Baden	5
Marquess	8
Grosser	9
Kurfürst	9
Kronprinz	4
Jutland	17
Grand	319
hits	68
casualties	137
Albion	25
Riga	5
mine	64
interned	14
Scapa	16
Flow	29
disarmed	4
negotiated	20
Reuter	11
scuttled	9
scrapping	14
bay	54
Ersatz	3
